code,name,lat,lng,iso_country,iso_region,municipality
CKK,Sharp County Regional Airport,36.26490021,-91.56259918,US,US-AR,Ash Flat
CKL,Chkalovskiy Air Base,55.8783,38.061699,RU,RU-MOS,Moscow
CKM,Fletcher Field,34.29970169,-90.51229858,US,US-MS,Clarksdale
CKN,Crookston Municipal Kirkwood Field,47.84170151,-96.62159729,US,US-MN,Crookston
CKO,CornÃ©lio ProcÃ_pio Airport,-23.15250015,-50.60250092,BR,BR-PR,CornÃ©lio ProcÃ_pio
CKR,Crane Island Airstrip,48.5978,-122.9979,US,US-WA,Crane Island
CKS,CarajÃ¡s Airport,-6.115277767,-50.00138855,BR,BR-PA,Parauapebas
CKT,Sarakhs Airport,36.50120163,61.06489944,IR,IR-30,Sarakhs
CKU,Cordova Municipal Airport,60.54389954,-145.727005,US,US-AK,Cordova
CKV,Clarksvilleâ€“Montgomery County Regional Airport,36.62189865,-87.41500092,US,US-TN,Clarksville
CKW,Graeme Rowley Aerodrome,-22.3543,119.6426,AU,AU-WA,Christmas Creek Mine
CKX,Chicken Airport,64.07129669,-141.9519959,US,US-AK,Chicken
CKY,Conakry International Airport,9.57689,-13.612,GN,GN-C,Conakry
CKZ,Ã‡anakkale Airport,40.13769913,26.42679977,TR,TR-17,Ã‡anakkale
CLA,Comilla Airport,23.43720055,91.18969727,BD,BD-2,Comilla
CLB,Castlebar Airport,53.8484,-9.28037,IE,IE-MO,Castlebar
CLC,Clear Lake Metroport,29.5555,-95.1383,US,US-TX,Clear Lake
CLD,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,US,US-CA,Carlsbad
CLE,Cleveland Hopkins International Airport,41.4117012,-81.84980011,US,US-OH,Cleveland
CLG,Coalinga Airport,36.15804334,-120.360117,US,US-CA,
CLG,New Coalinga Municipal Airport,36.1631012,-120.2939987,US,US-CA,Coalinga
CLH,Coolah Airport,-31.77330017,149.6100006,AU,AU-NSW,
CLI,Clintonville Municipal Airport,44.61380005,-88.73130035,US,US-WI,Clintonville
CLJ,Cluj-Napoca International Airport,46.78519821,23.68619919,RO,RO-CJ,Cluj-Napoca
CLK,Clinton Regional Airport,35.53829956,-98.93270111,US,US-OK,Clinton
CLL,Easterwood Field,30.58860016,-96.36380005,US,US-TX,College Station
CLM,William R Fairchild International Airport,48.12020111,-123.5,US,US-WA,Port Angeles
CLN,Brig. Lysias Augusto Rodrigues Airport,-7.320439816,-47.45869827,BR,BR-MA,Carolina
CLO,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,CO,CO-VAC,Cali
CLP,Clarks Point Airport,58.83369827,-158.529007,US,US-AK,Clarks Point
CLQ,Licenciado Miguel de la Madrid Airport,19.277,-103.577002,MX,MX-COL,Colima
CLR,Cliff Hatfield Memorial Airport,33.13150024,-115.5210037,US,US-CA,Calipatria
CLS,Chehalis Centralia Airport,46.67699814,-122.9830017,US,US-WA,Chehalis
CLT,Charlotte Douglas International Airport,35.2140007,-80.94309998,US,US-NC,Charlotte
CLU,Columbus Municipal Airport,39.26190186,-85.89630127,US,US-IN,Columbus
CLV,Nelson Ribeiro GuimarÃ£es Airport,-17.72529984,-48.60749817,BR,BR-GO,Caldas Novas
CLW,Clearwater Air Park,27.97669983,-82.75869751,US,US-FL,Clearwater
CLX,Clorinda Airport,-25.3036,-57.7344,AR,AR-P,Clorinda
CLY,Calvi-Sainte-Catherine Airport,42.5244444,8.7930556,FR,FR-H,Calvi/Sainte-Catherine
CLZ,Calabozo Airport,8.924655914,-67.41709137,VE,VE-J,Guarico
CMA,Cunnamulla Airport,-28.03000069,145.621994,AU,AU-QLD,
CMB,Bandaranaike International Colombo Airport,7.180759907,79.88410187,LK,LK-1,Colombo
CMC,Camocim Airport,-2.896179914,-40.85800171,BR,BR-CE,Camocim
CMD,Cootamundra Airport,-34.62390137,148.0279999,AU,AU-NSW,
CME,Ciudad del Carmen International Airport,18.65369987,-91.7990036,MX,MX-CAM,Ciudad del Carmen
CMF,ChambÃ©ry-Savoie Airport,45.63809967,5.88022995,FR,FR-V,ChambÃ©ry/Aix-les-Bains
CMG,CorumbÃ¡ International Airport,-19.01194382,-57.67139053,BR,BR-MS,CorumbÃ¡
CMH,John Glenn Columbus International Airport,39.998001,-82.891899,US,US-OH,Columbus
CMI,University of Illinois Willard Airport,40.03919983,-88.27809906,US,US-IL,Champaign/Urbana
CMJ,Chi Mei Airport,23.21310043,119.4179993,TW,TW-PEN,Chi Mei
CMK,Club Makokola Airport,-14.30690002,35.13249969,MW,MW-MG,Club Makokola
CML,Camooweal Airport,-19.9116993,138.125,AU,AU-QLD,
CMM,Carmelita Airport,17.46120071,-90.05370331,GT,GT-PE,Carmelita
CMN,CMN,0,0,MA,MA-CAS,
CMN,Mohammed V International Airport,33.36750031,-7.589970112,MA,MA-CAS,Casablanca
CMO,Obbia Airport,5.366666794,48.51666641,SO,SO-MU,Obbia
CMP,Santana do Araguaia Airport,-9.319970131,-50.32849884,BR,BR-PA,Santana Do Araguaia
CMQ,Clermont Airport,-22.7730999,147.6210022,AU,AU-QLD,
CMR,Colmar-Houssen Airport,48.10990143,7.35901022,FR,FR-A,Colmar/Houssen
CMS,Scusciuban Airport,10.30000019,50.23300171,SO,SO-BR,Scusciuban
CMT,New CametÃ¡ Airport,-2.2468,-49.56,BR,BR-PA,CametÃ¡
CMU,Chimbu Airport,-6.024290085,144.970993,PG,PG-CPK,Kundiawa
CMV,Coromandel Aerodrome,-36.79169846,175.5090027,NZ,NZ-WKO,
CMW,Ignacio Agramonte International Airport,21.42029953,-77.84750366,CU,CU-09,Camaguey
CMX,Houghton County Memorial Airport,47.16839981,-88.4890976,US,US-MI,Hancock
CMY,Sparta Fort Mc Coy Airport,43.958302,-90.7379,US,US-WI,Sparta
CMZ,Caia Airport,-17.8331,35.3341,MZ,MZ-S,Caia
CNA,Cananea National Airport,31.06615,-110.097878,MX,MX-SON,Cananea
CNB,Coonamble Airport,-30.98329926,148.3760071,AU,AU-NSW,
CNC,Coconut Island Airport,-10.05000019,143.0700073,AU,AU-QLD,
CND,Mihail KogÄƒlniceanu International Airport,44.36220169,28.48830032,RO,RO-CT,ConstanÅ£a
CNE,Fremont County Airport,38.4280014,-105.1060028,US,US-CO,CaÃ±on City
CNF,Tancredo Neves International Airport,-19.62444305,-43.9719429,BR,BR-MG,Belo Horizonte
CNG,Cognac-ChÃ¢teaubernard (BA 709) Air Base,45.65829849,-0.317499995,FR,FR-T,Cognac/ChÃ¢teaubernard
CNH,Claremont Municipal Airport,43.37039948,-72.36869812,US,US-NH,Claremont
CNI,Changhai Airport,39.26666667,122.6669444,CN,CN-21,Changhai
CNJ,Cloncurry Airport,-20.66860008,140.5039978,AU,AU-QLD,Cloncurry
CNK,Blosser Municipal Airport,39.54930115,-97.65229797,US,US-KS,Concordia
CNL,Sindal Airport,57.503502,10.2294,DK,DK-81,Sindal
CNM,Cavern City Air Terminal,32.33750153,-104.2630005,US,US-NM,Carlsbad
CNN,Kannur International Airport,11.918614,75.547211,IN,IN-KL,Kannur
CNO,Chino Airport,33.97470093,-117.637001,US,US-CA,Chino
CNP,Neerlerit Inaat Airport,70.74310303,-22.65049934,GL,GL-U-A,Neerlerit Inaat
CNQ,Corrientes Airport,-27.4455,-58.7619,AR,AR-W,Corrientes
CNR,ChaÃ±aral Airport,-26.33250046,-70.6072998,CL,CL-AT,ChaÃ±aral
CNS,Cairns International Airport,-16.88579941,145.7550049,AU,AU-QLD,Cairns
CNT,Charata Airport,-27.2164,-61.2103,AR,AR-H,Charata
CNU,Chanute Martin Johnson Airport,37.66880035,-95.48509979,US,US-KS,Chanute
CNV,SÃ_crates Rezende Airport,-15.66699982,-38.95470047,BR,BR-BA,Canavieiras
CNW,TSTC Waco Airport,31.63780022,-97.07409668,US,US-TX,Waco
CNX,Chiang Mai International Airport,18.76679993,98.96260071,TH,TH-50,Chiang Mai
CNY,Canyonlands Field,38.75500107,-109.7549973,US,US-UT,Moab
CNZ,Cangamba Airport,-13.7106,19.861099,AO,AO-MOX,Cangamba
COA,Columbia Airport,38.03039932,-120.4150009,US,US-CA,Columbia
COB,Coolibah Airport,-15.54829979,130.9620056,AU,AU-NT,Coolibah
COC,Comodoro Pierrestegui Airport,-31.2969,-57.9966,AR,AR-E,Concordia
COD,Yellowstone Regional Airport,44.52019882,-109.0240021,US,US-WY,Cody
COE,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,US,US-ID,Coeur d'Alene
COF,Patrick Air Force Base,28.23489952,-80.61009979,US,US-FL,Cocoa Beach
COG,Mandinga Airport,5.08333,-76.7,CO,CO-CHO,Condoto
COH,Cooch Behar Airport,26.33049965,89.46720123,IN,IN-WB,
COI,Merritt Island Airport,28.34160042,-80.6855011,US,US-FL,Merritt Island
COJ,Coonabarabran Airport,-31.33250046,149.2669983,AU,AU-NSW,
COK,Cochin International Airport,10.152,76.401901,IN,IN-KL,Kochi
COL,Coll Airport,56.60189819,-6.617780209,GB,GB-SCT,Coll Island
COM,Coleman Municipal Airport,31.84110069,-99.4036026,US,US-TX,Coleman
CON,Concord Municipal Airport,43.20270157,-71.50229645,US,US-NH,Concord
COO,Cadjehoun Airport,6.357230186,2.384350061,BJ,BJ-AQ,Cotonou
COP,Cooperstown-Westville Airport,42.62919998,-74.89099884,US,US-NY,Cooperstown
COQ,Choibalsan Airport,48.13570023,114.6460037,MN,MN-061,
COR,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,AR,AR-X,Cordoba
COS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,US,US-CO,Colorado Springs
COT,Cotulla-La Salle County Airport,28.45669937,-99.22029877,US,US-TX,Cotulla
COU,Columbia Regional Airport,38.81809998,-92.21959686,US,US-MO,Columbia
COW,Tambillos Airport,-30.198889,-71.246944,CL,CL-CO,Coquimbo
COX,Congo Town Airport,24.158701,-77.589798,BS,BS-KB,Andros
COY,Coolawanyah Airport,-21.7946,117.755,AU,AU-WA,Coolawanyah Station
COZ,Constanza - ExpediciÃ_n 14 de Junio National Airport,18.90749931,-70.72190094,DO,DO-13,Costanza
CPA,Cape Palmas Airport,4.379020214,-7.696949959,LR,LR-MY,Harper
CPB,CapurganÃ¡ Airport,8.63333,-77.35,CO,CO-CHO,CapurganÃ¡
CPC,Aviador C. Campos Airport,-40.075401,-71.137299,AR,AR-Q,Chapelco/San Martin de los Andes
CPD,Coober Pedy Airport,-29.04000092,134.720993,AU,AU-SA,
CPE,Ingeniero Alberto AcuÃ±a Ongay International Airport,19.81679916,-90.50029755,MX,MX-CAM,Campeche
CPF,Ngloram Airport,-7.194841667,111.5481667,ID,ID-JT,Tjepu-Java Island
CPG,Carmen De Patagones Airport,-40.7781,-62.9803,AR,AR-B,Carmen de Patagones
CPH,Copenhagen Kastrup Airport,55.61790085,12.65600014,DK,DK-84,Copenhagen
CPI,Cape Orford Airport,-5.448333333,152.0819444,PG,PG-EBR,
CPL,Chaparral Airport,3.717,-75.467,CO,CO-TOL,Chaparral
CPM,Compton Woodley Airport,33.88999939,-118.2440033,US,US-CA,Compton
CPN,Cape Rodney Airport,-10.179823,148.3790302,PG,PG-CPM,Cape Rodney
CPO,Desierto de Atacama Airport,-27.26119995,-70.77919769,CL,CL-AT,Copiapo
CPP,Coposa Airport,-20.7505,-68.683502,CL,CL-TA,Pica
CPQ,Amarais Airport,-22.85919952,-47.10820007,BR,BR-SP,Campinas
CPR,Casper-Natrona County International Airport,42.90800095,-106.4639969,US,US-WY,Casper
CPS,St Louis Downtown Airport,38.5707016,-90.15619659,US,US-IL,Cahokia/St Louis
CPT,Cape Town International Airport,-33.96480179,18.60169983,ZA,ZA-WC,Cape Town
CPU,Cururupu Airport,-1.821111,-44.866944,BR,BR-MA,Cururupu
CPV,Presidente JoÃ£o Suassuna Airport,-7.26992,-35.8964,BR,BR-PB,Campina Grande
CPX,Benjamin Rivera Noriega Airport,18.313289,-65.304324,PR,PR-U-A,Culebra Island
CQA,Canarana Airport,-13.57444382,-52.2705574,BR,BR-MT,Canarana
CQD,Shahrekord Airport,32.29719925,50.84220123,IR,IR-08,Shahrekord
CQF,Calais-Dunkerque Airport,50.96210098,1.954759955,FR,FR-O,Calais/Dunkerque
CQM,Ciudad Real Central Airport,38.85638889,-3.97,ES,ES-CM,Ciudad Real
CQP,[Duplicate] Cape Flattery Airport,-14.97099972,145.3110046,AU,AU-QLD,Cape Flattery
CQP,Cape Flattery Airport,-14.970832,145.311667,AU,AU-QLD,
CQS,Costa Marques Airport,-12.42109966,-64.25160217,BR,BR-RO,Costa Marques
CQT,Caquetania Airport,2.033333,-74.216667,CO,CO-MET,Caquetania
CRA,Craiova Airport,44.31809998,23.8885994,RO,RO-DJ,Craiova
CRB,Collarenebri Airport,-29.52169991,148.5820007,AU,AU-NSW,
CRC,Santa Ana Airport,4.75818,-75.9557,CO,CO-VAC,Cartago
CRD,General E. Mosconi Airport,-45.7853,-67.4655,AR,AR-U,Comodoro Rivadavia
CRE,Grand Strand Airport,33.81169891,-78.72389984,US,US-SC,North Myrtle Beach
CRF,Carnot Airport,4.936999798,15.89400005,CF,CF-HS,Carnot
CRG,Jacksonville Executive at Craig Airport,30.3362999,-81.51439667,US,US-FL,Jacksonville
CRH,Cherrabah Airport,-28.4301,152.08895,AU,AU-QLD,Cherrabah Homestead Resort
CRI,Colonel Hill Airport,22.74559975,-74.18240356,BS,BS-AC,Colonel Hill
CRJ,Coorabie Airport,-31.89439964,132.2960052,AU,AU-SA,Coorabie
CRK,Diosdado Macapagal International Airport,15.186,120.559998,PH,PH-PAM,Angeles/Mabalacat
CRL,Brussels South Charleroi Airport,50.459202,4.45382,BE,BE-WHT,Brussels
CRM,Catarman National Airport,12.5024004,124.6360016,PH,PH-NSA,Catarman
CRO,Corcoran Airport,36.102502,-119.595001,US,US-CA,Corcoran
CRP,Corpus Christi International Airport,27.77039909,-97.50119781,US,US-TX,Corpus Christi
CRQ,Caravelas Airport,-17.65229988,-39.25310135,BR,BR-BA,Caravelas
CRR,Ceres Airport,-29.872292,-61.927925,AR,AR-S,Ceres
CRS,C David Campbell Field Corsicana Municipal Airport,32.02809906,-96.40059662,US,US-TX,Corsicana
CRT,Z M Jack Stell Field,33.17829895,-91.88020325,US,US-AR,Crossett
CRU,Lauriston Airport,12.47609997,-61.47280121,GD,GD-PA,Carriacou Island
CRV,Crotone Airport,38.9972,17.0802,IT,IT-78,Crotone
CRW,Yeager Airport,38.37310028,-81.59320068,US,US-WV,Charleston
CRX,Roscoe Turner Airport,34.91500092,-88.60350037,US,US-MS,Corinth
CRY,Carlton Hill Airport,-15.50189972,128.5339966,AU,AU-WA,Carlton Hill
CRZ,Turkmenabat Airport,39.08330154,63.61330032,TM,TM-L,TÃ_rkmenabat
CSA,Colonsay Airstrip,56.05749893,-6.243060112,GB,GB-SCT,Colonsay
CSB,CaransebeÅŸ Airport,45.41999817,22.25329971,RO,RO-CS,CaransebeÅŸ
CSC,Mojica Airport,10.4307003,-85.17459869,CR,CR-G,CaÃ±as
CSD,Cresswell Downs Airport,-17.94799995,135.9160004,AU,AU-NT,Cresswell Downs
CSE,Crested Butte Airpark,38.851918,-106.928341,US,US-CO,Crested Butte
CSF,Creil Air Base,49.25350189,2.519140005,FR,FR-S,Creil
CSG,Columbus Metropolitan Airport,32.5163002,-84.93890381,US,US-GA,Columbus
CSH,Solovki Airport,65.02999878,35.73333359,RU,RU-ARK,Solovetsky Islands
CSI,Casino Airport,-28.88279915,153.0670013,AU,AU-NSW,
CSK,Cap Skirring Airport,12.39533,-16.748,SN,SN-ZG,Cap Skirring
CSM,Clinton Sherman Airport,35.33980179,-99.20050049,US,US-OK,Clinton
CSN,Carson Airport,39.19219971,-119.7340012,US,US-NV,Carson City
CSO,Cochstedt Airport,51.85639954,11.42029953,DE,DE-ST,Magdeburg
CSQ,Creston Municipal Airport,41.02140045,-94.36329651,US,US-IA,Creston
CSR,Casuarito Airport,5.833333,-68.133333,CO,CO-VID,Casuarito
CSS,CassilÃ¢ndia Airport,-19.14638901,-51.68527985,BR,BR-MS,CassilÃ¢ndia
CST,Castaway Island Seaplane Base,-17.7358,177.129,FJ,FJ-W,Castaway Island
CSU,Santa Cruz do Sul Airport,-29.6840992,-52.41220093,BR,BR-RS,Santa Cruz Do Sul
CSV,Crossville Memorial Whitson Field,35.95130157,-85.08499908,US,US-TN,Crossville
CSX,Changsha Huanghua International Airport,28.18919945,113.2200012,CN,CN-43,Changsha
CSY,Cheboksary Airport,56.09030151,47.34730148,RU,RU-CU,Cheboksary
CSZ,[Duplicate] Brigadier Hector Ruiz Airport,-37.43330002,-61.88330078,AR,AR-B,Coronel Suarez
CSZ,Brigadier D.H.E. Ruiz Airport,-37.446098,-61.889301,AR,AR-B,Coronel Suarez
CTA,Catania-Fontanarossa Airport,37.466801,15.0664,IT,IT-82,Catania
CTB,Cut Bank International Airport,48.60839844,-112.3759995,US,US-MT,Cut Bank
CTC,Catamarca Airport,-28.59560013,-65.75170136,AR,AR-K,Catamarca
CTD,Alonso Valderrama Airport,7.987840176,-80.40969849,PA,PA-6,ChitrÃ©
CTE,Carti Airport,9.313469887,-79.10160065,PA,PA-KY,Carti
CTF,Coatepeque Airport,14.69419956,-91.88249969,GT,GT-QZ,Coatepeque
CTG,Rafael NuÃ±ez International Airport,10.4424,-75.513,CO,CO-BOL,Cartagena
CTH,Chester County G O Carlson Airport,39.97900009,-75.8655014,US,US-PA,Coatesville
CTI,Cuito Cuanavale Airport,-15.16030025,19.15609932,AO,AO-CCU,Cuito Cuanavale
CTK,Canton Municipal Airport,43.308899,-96.570999,US,US-SD,Canton
CTL,Charleville Airport,-26.41329956,146.2619934,AU,AU-QLD,Charleville
CTM,Chetumal International Airport,18.50469971,-88.32679749,MX,MX-ROO,Chetumal
CTN,Cooktown Airport,-15.44470024,145.1840057,AU,AU-QLD,
CTO,Calverton Executive Airpark,40.9151001,-72.79190063,US,US-NY,Calverton
CTP,Carutapera Airport,-1.250277996,-46.01722336,BR,BR-MA,Carutapera
CTQ,Santa VitÃ_ria do Palmar Airport,-33.50222397,-53.3441658,BR,BR-RS,Santa VitÃ_ria Do Palmar
CTR,[Duplicate] Cattle Creek Airport,-17.60700035,131.548996,AU,AU-NT,Cattle Creek
CTR,Cattle Creek Airport,-17.60700035,131.548996,AU,AU-NT,
CTS,New Chitose Airport,42.77519989,141.6920013,JP,JP-01,Chitose / Tomakomai
CTT,Le Castellet Airport,43.25249863,5.785190105,FR,FR-U,Le Castellet
CTU,Chengdu Shuangliu International Airport,30.57850075,103.9469986,CN,CN-51,Chengdu
CTX,Cortland County Chase Field,42.59260178,-76.21489716,US,US-NY,Cortland
CTY,Cross City Airport,29.63549995,-83.10479736,US,US-FL,Cross City
CTZ,Sampson County Airport,34.9756012,-78.36460114,US,US-NC,Clinton
CUA,Ciudad ConstituciÃ_n Airport,25.05380058,-111.6149979,MX,MX-BCS,Ciudad ConstituciÃ_n
CUB,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111,US,US-SC,Columbia
CUC,Camilo Daza International Airport,7.92757,-72.5115,CO,CO-NSA,CÃºcuta
CUD,Caloundra Airport,-26.79999924,153.1000061,AU,AU-QLD,
CUE,Mariscal Lamar Airport,-2.88947,-78.984398,EC,EC-A,Cuenca
CUF,Cuneo International Airport,44.547001,7.62322,IT,IT-21,Cuneo
CUG,Cudal Airport,-33.27830124,148.7630005,AU,AU-NSW,
CUH,Cushing Municipal Airport,35.94990158,-96.77310181,US,US-OK,Cushing
CUI,Currillo Airport,4.666667,-72,CO,CO-CAS,Currillo
CUJ,Culion Airport,11.8553,119.9378,PH,PH-PLW,Culion Island
CUK,Caye Caulker Airport,17.73469925,-88.03250122,BZ,BZ-BZ,Caye Caulker
CUL,Bachigualato Federal International Airport,24.76449966,-107.4749985,MX,MX-SIN,CuliacÃ¡n
CUM,CumanÃ¡ (Antonio JosÃ© de Sucre) Airport,10.45033264,-64.13047028,VE,VE-R,
CUN,CancÃºn International Airport,21.03650093,-86.87709808,MX,MX-ROO,CancÃºn
CUO,CarurÃº Airport,1.0136,-71.2961,CO,CO-VAU,CarurÃº
CUP,General Francisco BermÃºdez Airport,10.66001415,-63.2616806,VE,VE-R,CarÃºpano
CUQ,Coen Airport,-13.761133,143.113311,AU,AU-QLD,Coen
CUR,Hato International Airport,12.1889,-68.959801,CW,CW-U-A,Willemstad
CUT,Cutral-Co Airport,-38.93970108,-69.26460266,AR,AR-Q,Cutral-Co
CUU,General Roberto Fierro Villalobos International Airport,28.70289993,-105.9649963,MX,MX-CHH,Chihuahua
CUV,Casigua El Cubo Airport,8.75813961,-72.53630066,VE,VE-V,Casigua El Cubo
CUY,Cue Airport,-27.44669914,117.9179993,AU,AU-WA,
CUZ,Alejandro Velasco Astete International Airport,-13.53569984,-71.938797,PE,PE-CUS,Cusco
CVB,Chungribu Airport,-4.806620121,144.7149963,PG,PG-MPM,Chungribu
CVC,Cleve Airport,-33.70970154,136.5050049,AU,AU-SA,
CVC,Duplicate - Covington Municipal Airport,33.631914,-83.847827,US,US-GA,Covington
CVE,CoveÃ±as Airport,9.40092,-75.6913,CO,CO-SUC,CoveÃ±as
CVF,Courchevel Airport,45.39670181,6.634719849,FR,FR-V,Courcheval
CVG,Cincinnati Northern Kentucky International Airport,39.04880142,-84.6678009,US,US-KY,Cincinnati
CVH,Caviahue Airport,-37.851398,-71.009201,AR,AR-Q,Lafontaine
CVI,Caleta Olivia Airport,-46.43180084,-67.51860046,AR,AR-Z,Caleta Olivia
CVJ,General Mariano Matamoros Airport,18.83480072,-99.26129913,MX,MX-MOR,
CVL,Cape Vogel Airport,-9.67,150.0197222,PG,PG-MBA,
CVM,General Pedro Jose Mendez International Airport,23.70330048,-98.95649719,MX,MX-TAM,Ciudad Victoria
CVN,Clovis Municipal Airport,34.42509842,-103.0790024,US,US-NM,Clovis
CVO,Corvallis Municipal Airport,44.49720001,-123.2900009,US,US-OR,Corvallis
CVQ,Carnarvon Airport,-24.880211,113.67174,AU,AU-WA,Carnarvon
CVR,Hughes Airport,33.975,-118.417,US,US-CA,Culver City
CVS,Cannon Air Force Base,34.38280106,-103.3219986,US,US-NM,Clovis
CVT,Coventry Airport,52.36970139,-1.479719996,GB,GB-ENG,Coventry
CVU,Corvo Airport,39.671501,-31.1136,PT,PT-20,Corvo
CWA,Central Wisconsin Airport,44.77759933,-89.66680145,US,US-WI,Mosinee
CWB,Afonso Pena Airport,-25.5284996,-49.17580032,BR,BR-PR,Curitiba
CWC,Chernivtsi International Airport,48.25930023,25.98080063,UA,UA-77,Chernivtsi
CWE,Cairo West Airport,30.11639977,30.91539955,EG,EG-GZ,El Cairo
CWF,Chennault International Airport,30.2105999,-93.14320374,US,US-LA,Lake Charles
CWI,Clinton Municipal Airport,41.83110046,-90.32910156,US,US-IA,Clinton
CWJ,Cangyuan Washan Airport,23.273889,99.373611,CN,CN-53,Cangyuan Va Autonomous County
CWL,Cardiff International Airport,51.39670181,-3.343329906,GB,GB-WLS,Cardiff
CWP,Campbellpore Airport,33.76670074,72.36689758,PK,PK-PB,Campbellpore
CWR,Cowarie Airport,-27.71170044,138.3280029,AU,AU-SA,
CWS,Center Island Airport,48.49010086,-122.8320007,US,US-WA,Center Island
CWT,Cowra Airport,-33.84469986,148.6490021,AU,AU-NSW,
CWW,Corowa Airport,-35.99470139,146.3569946,AU,AU-NSW,
CWX,Cochise County Airport,32.24539948,-109.8949966,US,US-AZ,Willcox
CXA,Caicara del Orinoco Airport,7.625510216,-66.16280365,VE,VE-F,
CXB,Cox's Bazar Airport,21.45219994,91.96389771,BD,BD-2,Cox's Bazar
CXC,Chitina Airport,61.582901,-144.427002,US,US-AK,Chitina
CXF,Coldfoot Airport,67.25219727,-150.2039948,US,US-AK,Coldfoot
CXH,Vancouver Harbour Water Aerodrome,49.29439926,-123.1110001,CA,CA-BC,Vancouver
CXI,Cassidy International Airport,1.98616004,-157.3500061,KI,KI-L,Banana
CXJ,Hugo Cantergiani Regional Airport,-29.19709969,-51.1875,BR,BR-RS,Caxias Do Sul
CXL,Calexico International Airport,32.66949844,-115.5130005,US,US-CA,Calexico
CXM,Camaxilo Airport,-8.373609543,18.92359924,AO,AO-LNO,Camaxilo
CXN,Candala Airport,11.494,49.9085,SO,SO-BR,Candala
CXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,US,US-TX,Houston
CXP,Tunggul Wulung Airport,-7.645060062,109.0339966,ID,ID-JT,Cilacap-Java Island
CXQ,Christmas Creek Station Airport,-18.8728,125.9338,AU,AU-WA,Christmas Creek
CXR,Cam Ranh Airport,11.99820042,109.2190018,VN,VN-34,Nha Trang
CXT,Charters Towers Airport,-20.04310036,146.272995,AU,AU-QLD,
CXY,Cat Cay Airport,25.554555,-79.275151,BS,BS-BI,North Cat Cay
CYA,Les Cayes Airport,18.27109909,-73.78829956,HT,HT-SD,Les Cayes
CYB,Gerrard Smith International Airport,19.68700027,-79.88279724,KY,KY-U-A,Cayman Brac
CYC,Caye Chapel Airport,17.70079994,-88.04109955,BZ,BZ-BZ,Caye Chapel
CYD,Town Airstrip,17.104872,-89.101129,BZ,BZ-CY,San Ignacio
CYF,Chefornak Airport,60.14920044,-164.2859955,US,US-AK,Chefornak
CYG,Corryong Airport,-36.18280029,147.8880005,AU,AU-VIC,
CYI,Chiayi Airport,23.46179962,120.3929977,TW,TW-CYQ,Chiayi City
CYL,Coyoles Airport,15.445556,-86.675278,HN,HN-YO,Coyoles
CYM,Chatham Seaplane Base,57.5149,-134.945999,US,US-AK,Chatham
CYO,Vilo AcuÃ±a International Airport,21.61650085,-81.54599762,CU,CU-99,Cayo Largo del Sur
CYP,Calbayog Airport,12.07269955,124.5449982,PH,PH-WSA,Calbayog City
CYR,Laguna de Los Patos International Airport,-34.45640182,-57.77059937,UY,UY-CO,Colonia del Sacramento
CYS,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,US,US-WY,Cheyenne
CYT,Yakataga Airport,60.080974,-142.494541,US,US-AK,Yakataga
CYU,Cuyo Airport,10.85809994,121.0690002,PH,PH-PLW,Cuyo
CYW,Captain Rogelio Castillo National Airport,20.546,-100.887001,MX,MX-GUA,Celaya
CYX,Cherskiy Airport,68.74060059,161.3379974,RU,RU-SA,Cherskiy
CYZ,Cauayan Airport,16.92989922,121.7529984,PH,PH-ISA,Cauayan City
CZA,Chichen Itza International Airport,20.6413002,-88.44619751,MX,MX-YUC,Chichen Itza
CZB,Carlos Ruhl Airport,-28.65777779,-53.61055756,BR,BR-RS,Cruz Alta
CZC,Copper Center 2 Airport,61.94120026,-145.2940063,US,US-AK,Copper Center
CZE,JosÃ© Leonardo Chirinos Airport,11.4149437,-69.68090057,VE,VE-I,Coro
CZF,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,US,US-AK,Cape Romanzof
CZH,Corozal Municipal Airport,18.38220024,-88.41190338,BZ,BZ-CZL,Corozal
